id_jeu;nom;nb_joueurs_min;nb_joueur_max;age_min;Unnamed: 5;lien_photo;extension;duree_min;duree_max;type;description
801;Le Dernier Banquet;6.0;25.0;14.0;;https://www.myludo.fr/img/jeux/1501787078/300/ab/1370.png;;60;;Jeu expert;Le Dernier Banquet est un jeu d’ambiance à nombreux joueurs où chacun incarne un personnage impliqué dans un complot au sein de la cour royale. Les déplacements autour des tables et les objectifs secrets créent des situations théâtrales, pleines de bluff et de manipulations. Idéal pour de grands groupes voulant vivre une expérience sociale immersive.
370;Living Planet;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1744965081/300/at/19488.png;;60;;Jeu expert;Living Planet est un jeu de gestion et d’exploration où chaque joueur exploite une planète vivante tout en jouant avec son système de réactions naturelles. Il faut développer ses bâtiments, collecter des ressources et anticiper les catastrophes déclenchées par les actions adverses. Stratégique, interactif et visuellement superbe.
105;Marvel Zombies - La Résistance Des Héros;1.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1760210192/300/cr/69186.png;;60;;Jeu expert;Marvel Zombies – La Résistance des Héros est un jeu coopératif où les joueurs incarnent des super-héros tentant de survivre à l’invasion zombie dans l’univers Marvel. Chaque mission mêle combats, pouvoirs uniques et gestion de menace. Dynamique, spectaculaire et très immersif pour les fans du genre.
530;Sang Rancune;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1658846956/300/ak/10051.png;;60;;Jeu expert;Sang Rancune est un jeu de duel brutal et rapide où deux équipes s’affrontent pour accomplir des objectifs et éliminer leurs rivaux. Les pouvoirs asymétriques, les choix tactiques et le rythme nerveux rendent chaque partie intense. Parfait pour ceux qui aiment les affrontements directs et tendus.
836;Seasons;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1677597158/300/ad/3383.png;;60;;Jeu expert;Seasons est un jeu de société créé en 2012 par Régis Bonnessée et illustré par Naïade. Il est édité par la société Libellud. En Juin 2013 est sortie la première extension du jeu qui propose 20 cartes supplémentaires ainsi que des nouvelles modalités de jeu. La deuxième extension sortira quant à elle en mars 2014.
916;Sheriff Of Nottingham;3.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1748874781/300/aa/847.png;;60;;Jeu expert;Sheriff of Nottingham est un jeu de société de bluff multijoueur conçu par Sergio Halaban, Bryan Pope, Andre Zatz et initialement publié par Arcane Wonders comme le premier de leur gamme Dice Tower Essentials. Le shérif de Nottingham a été libéré le 10 octobre 2014. Dans le jeu, les joueurs jouent à tour de rôle le rôle du shérif pendant que les autres joueurs tentent d'apporter des marchandises dans la ville. Les joueurs doivent déclarer les biens qu'ils ont dans leur sac et le shérif peut
863;Tiny Epic Quest;1.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1740408919/300/at/19220.png;;60;;Jeu expert;Un meeple est une petite pièce de jeu de société en forme d'étoile qui représente une forme humaine abstraite. Ils sont généralement fabriqués en bois et peints d’une seule couleur vive. Les meeples sont un élément courant des jeux de société de style allemand. Le mot est une contraction de « mon peuple ».
1026;Viticulture;1.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1706345902/300/at/19646.png;;60;;Jeu expert;Viticulture est un jeu de société de placement d'ouvriers publié par Stonemaier Games en 2013. La conception du jeu a été financée par un financement participatif via une campagne sur Kickstarter, avec le concept de joueurs construisant un vignoble italien. À sa sortie, Viticulture a reçu des éloges pour son engagement, mais sa chance a été critiquée. Plusieurs extensions et réimpressions ont ensuite été publiées.
121;Viticulture - Toscane;1.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1706345940/300/at/19643.png;;60;;Jeu expert;Viticulture est un jeu de société de type Eurogame avec placement d'ouvriers publié par Stonemaier Games en 2013. Il fait l'objet d'un campagne de financement participatif via Kickstarter. Le jeu a pour cadre un vignoble dans lequel chaque manche représente une année de fonctionnement.
536;Bruxelles 1893;2.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1761258690/300/ac/2064.png;;75;;Jeu expert;Bruxelles 1893 est un jeu de société créé par Étienne Espreman en 2013, illustré par Alexandre Roche et édité par Pearl Games. Ce jeu a été récompensé par l'As d'or grand prix en 2014. Une nouvelle édition avec l'extension intégrée est prévue pour 2023 aux éditions Geek Attitude Games.
1025;Dogs Of War;3.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1760243167/300/ab/1453.png;;75;;Jeu expert;Dogs Of War est un jeu de stratégie où des maisons nobles s’affrontent par l’intermédiaire de capitaines mercenaires. Les joueurs doivent choisir leurs alliances, manipuler les forces en présence et gagner du prestige en soutenant les factions gagnantes. Les combats ne sont pas physiques mais résolvent des influences placées au bon moment. La tension vient du timing et des opportunités qui disparaissent vite. Chaque partie met en valeur des stratégies différentes, rendant le jeu très rejouable.
227;Khôra;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1754465969/300/bl/37696.png;;75;;Jeu expert;Khôra propose de diriger une cité-État grecque en développant sa culture, son économie et sa puissance militaire. Les joueurs optimisent leurs actions via un système de dés combiné à des cartes propres à chaque cité. La planification est essentielle pour enchaîner les bonus et déclencher des tours explosifs. Le jeu est accessible mais profond, idéal pour ceux qui aiment les puzzles stratégiques. Les parties sont rapides et compétitives.
935;Archipelago;2.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1733306242/300/ad/3281.png;;90;;Jeu expert;Archipelago est un jeu de gestion semi-coopératif où les joueurs explorent, colonisent et développent un archipel tropical. L’économie est au cœur du gameplay : production, commerce, crises et révoltes. Chaque joueur poursuit des objectifs personnels secrets, ce qui peut créer des situations ambiguës ou tendues. Une mécanique de menace collective force parfois à coopérer pour éviter une défaite commune. Chaque partie raconte une histoire différente.
991;Catan - Le Trône De Fer;3.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1755415363/300/ax/23009.png;;90;;Jeu expert;Catan - Le Trône De Fer revisite le système de Catan en y ajoutant diplomatie, intrigues et contrôle territorial inspirés de Westeros. Les routes deviennent des patrouilles, les chevaliers influencent les batailles et les alliances changent selon la situation. Les joueurs doivent gérer leurs ressources tout en se protégeant des invasions. Le thème est très présent et renforce la tension politique. C’est une version plus stratégique et immersive que l’original.
978;Lords Of Xidit;3.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1724016890/300/at/19089.png;;90;;Jeu expert;Lords Of Xidit est un jeu de programmation où les joueurs parcourent un royaume pour recruter des unités et affronter des monstres. Les actions se planifient secrètement, créant souvent des collisions et surprises. Le système de scoring unique répartit trois catégories de points et élimine les joueurs étape par étape. Il faut donc équilibrer son développement sans négliger un domaine. La direction artistique est charmante et les parties fluides.
940;Orléans;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1734973714/300/as/18665.png;;90;;Jeu expert;Orléans est un jeu de bag-building où les joueurs améliorent leur sac de jetons pour optimiser leurs actions. Le système mélange gestion, course aux objectifs et stratégies variées. Chaque jeton possède une utilité spécifique, et les combos permettent des tours très puissants. Les joueurs doivent aussi gérer leurs ressources et opportunités limitées sur le plateau commun. Orléans est reconnu pour sa profondeur stratégique et sa grande rejouabilité.
971;Outlive;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1707001402/300/aa/111.png;;90;;Jeu expert;Outlive est un jeu de survie post-apocalyptique où les joueurs dirigent des clans cherchant à reconstruire un abri. Il faut gérer nourriture, eau, munitions et matériel tout en explorant des zones dangereuses. Les interactions sont fortes, notamment via un système d’intimidation entre groupes rivaux. Le jeu mêle optimisation et gestion de risques. Le thème est très immersif et renforce la tension de chaque décision.
719;Western Legends;2.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1752123871/300/au/20268.png;;90;;Jeu expert;Western Legends est un sandbox dans le Far West où les joueurs choisissent librement leur voie : shérif, hors-la-loi, joueur de poker, cow-boy… Les actions sont variées et thématiques, du braquage de banque aux duels dans la rue. Le jeu raconte une véritable aventure personnalisée selon les choix de chaque joueur. Les interactions sont nombreuses et parfois chaotiques. C’est un jeu épique et narratif qui crée des souvenirs de partie.
60;Wyrmspan;1.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1745779464/300/cv/73777.png;;90;;Jeu expert;Wyrmspan est un jeu de gestion inspiré de Wingspan mais transposé dans un univers de dragons. Les joueurs développent une réserve naturelle pour accueillir des créatures mythiques. Les actions créent des chaînes de pouvoirs qui s’améliorent au fil de la partie. Le thème ajoute une dimension spectaculaire, et les illustrations sont magnifiques. Le jeu garde une grande fluidité malgré sa profondeur croissante.
1032;Scythe;1.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1747310253/300/aa/147.png;;115;;Jeu expert;Scythe est un jeu de stratégie uchronique où factions mécaniques et paysans s’affrontent pour le contrôle d’une Europe alternative. Le gameplay mélange gestion, area control et développement asymétrique. Chaque action est calculée pour maximiser l'efficacité sans bloquer son tour. Les conflits existent mais restent économiques et situés. Le jeu est connu pour son ambiance unique et sa profondeur stratégique.
160;Exodus;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1696845366/300/aa/44.png;;120;;Jeu expert;Exodus est un 4X spatial dynamique où exploration, combats et expansion sont omniprésents. Les joueurs construisent des flottes, colonisent des systèmes et manipulent une économie tendue. Les batailles sont rapides mais impactantes, obligeant à anticiper les mouvements ennemis. Les technologies permettent des stratégies variées. Le jeu mise sur l’action et les rebondissements.
576;Immortals;3.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1616035396/300/au/20798.png;;120;;Jeu expert;Immortals est un jeu d’affrontement où chaque combat détermine où vos unités ressusciteront, créant un cycle permanent entre deux mondes. Les joueurs contrôlent des peuples aux pouvoirs uniques et cherchent à dominer des régions en optimisant leurs troupes. La mécanique de mort-renaissance modifie complètement la façon de jouer. Les interactions sont constantes et agressives. Chaque partie est tactique et imprévisible.
1003;Mare Nostrum;3.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1748874997/300/aa/803.png;;120;;Jeu expert;Mare Nostrum est un jeu de civilisation antique rapide où commerce, diplomatie et guerre s’entremêlent. Les joueurs incarnent des héros mythiques ou des empires puissants. L’économie est basée sur des ressources variées et des échanges obligatoires. Les combats sont simples mais stratégiques. Le jeu récompense autant la négociation que la conquête.
998;Projet Gaia;1.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1741486546/300/at/19772.png;;120;;Jeu expert;Projet Gaia est l’évolution de Terra Mystica avec une énorme profondeur stratégique et un univers spatial. Chaque faction possède des capacités uniques et une progression technologique différente. Le jeu propose plusieurs pistes de développement, des technologies modulaires et de nombreuses façons de scorer. Il demande une vision long terme et une optimisation millimétrée. Les fans de gros jeux adorent sa richesse.
756;Quartermaster;2.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1616130838/300/aa/774.png;;120;;Jeu expert;Quartermaster simule la Seconde Guerre mondiale avec un système rapide basé sur des cartes d’actions. Chaque faction doit gérer sa logistique, ses fronts militaires et ses alliances. Le rythme est tendu et les choix sont cruciaux car les cartes s’épuisent. Le jeu brille en équipe et recrée très bien la dynamique des blocs. C’est accessible mais hautement stratégique.
550;The Manhattan Project;2.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1557903772/300/ab/1680.png;;120;;Jeu expert;The Manhattan Project propose de développer son programme nucléaire en plaçant des ouvriers et en espionnant ses adversaires. Le jeu mélange optimisation, sabotage et production d’armes. Les joueurs doivent faire tourner leurs usines pour générer ressources et bombes. La tension monte à mesure que les autres approchent de la victoire. Le placement est concurrentiel et punitif.
897;Through The Ages;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1697526228/300/aa/800.png;;120;;Jeu expert;Through The Ages est un des jeux de civilisation les plus profonds jamais créés. Les joueurs développent technologies, gouvernements, leaders et armées sur plusieurs ères. Le système de cartes crée une tension constante entre opportunité et timing. La gestion des ressources et du bonheur est cruciale pour éviter l’effondrement. Le jeu récompense la planification à long terme.
983;Le Trône De Fer;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1742155814/300/ae/4113.png;;150;;Jeu expert;Le Trône De Fer (plateau) est un jeu politique inspiré de Westeros où alliances, trahisons et combats rythment la partie. Les joueurs contrôlent une maison et tentent de conquérir des châteaux par stratégie militaire. Les votes au Conseil et la gestion de ravitaillement influencent énormément les choix. Les promesses et menaces sont au cœur de l’expérience. C’est un jeu très interactif.
